291	2015-10-05	657	609	570	65261471232	64688524032	64230166272	60.78	60.25	59.82
292	2015-10-06	658	609	570	65314532352	64737633792	64276131072	60.83	60.29	59.86
293	2015-10-07	658	609	570	65367593472	64786743552	64322095872	60.88	60.34	59.90
294	2015-10-08	659	610	570	65420735232	64835933952	64368060672	60.93	60.38	59.95
295	2015-10-09	659	610	571	65473876992	64885124352	64414106112	60.98	60.43	59.99
296	2015-10-10	660	610	571	65527099392	64934314752	64460151552	61.03	60.47	60.03
297	2015-10-11	660	611	571	65580321792	64983585792	64506196992	61.08	60.52	60.08
298	2015-10-12	661	611	571	65633624832	65032856832	64552242432	61.13	60.57	60.12
299	2015-10-13	661	611	571	65686927872	65082127872	64598287872	61.18	60.61	60.16
300	2015-10-14	662	612	572	65740311552	65131479552	64644413952	61.23	60.66	60.20
301	2015-10-15	662	612	572	65793695232	65180831232	64690540032	61.28	60.70	60.25
302	2015-10-16	663	612	572	65847159552	65230182912	64736666112	61.32	60.75	60.29
303	2015-10-17	663	613	572	65900623872	65279615232	64782792192	61.37	60.80	60.33
304	2015-10-18	664	613	572	65954168832	65329047552	64828918272	61.42	60.84	60.38
305	2015-10-19	664	613	573	66007713792	65378479872	64875124992	61.47	60.89	60.42
306	2015-10-20	665	614	573	66061339392	65427992832	64921331712	61.52	60.93	60.46
307	2015-10-21	665	614	573	66114964992	65477505792	64967538432	61.57	60.98	60.51
308	2015-10-22	666	614	573	66168671232	65527018752	65013745152	61.62	61.03	60.55
309	2015-10-23	666	615	573	66222377472	65576612352	65059951872	61.67	61.07	60.59
310	2015-10-24	667	615	574	66276164352	65626205952	65106239232	61.72	61.12	60.63
311	2015-10-25	667	615	574	66329951232	65675799552	65152526592	61.77	61.17	60.68
312	2015-10-26	668	616	574	66383818752	65725473792	65198813952	61.82	61.21	60.72
313	2015-10-27	668	616	574	66437686272	65775148032	65245101312	61.87	61.26	60.76
314	2015-10-28	669	616	574	66491634432	65824822272	65291388672	61.93	61.30	60.81
315	2015-10-29	669	617	575	66545582592	65874577152	65337756672	61.98	61.35	60.85
316	2015-10-30	670	617	575	66599611392	65924332032	65384124672	62.03	61.40	60.89
317	2015-10-31	670	617	575	66653640192	65974086912	65430492672	62.08	61.44	60.94
318	2015-11-01	671	618	575	66707749632	66023922432	65476860672	62.13	61.49	60.98
319	2015-11-02	671	618	575	66761859072	66073757952	65523228672	62.18	61.54	61.02
320	2015-11-03	672	618	576	66816049152	66123593472	65569677312	62.23	61.58	61.07
321	2015-11-04	672	619	576	66870239232	66173509632	65616125952	62.28	61.63	61.11
322	2015-11-05	673	619	576	66924509952	66223425792	65662574592	62.33	61.68	61.15
323	2015-11-06	673	619	576	66978780672	66273341952	65709023232	62.38	61.72	61.20
324	2015-11-07	674	620	576	67033132032	66323338752	65755471872	62.43	61.77	61.24
325	2015-11-08	674	620	577	67087483392	66373335552	65802001152	62.48	61.81	61.28
326	2015-11-09	675	620	577	67141915392	66423332352	65848530432	62.53	61.86	61.33
327	2015-11-10	675	621	577	67196347392	66473409792	65895059712	62.58	61.91	61.37
328	2015-11-11	676	621	577	67250860032	66523487232	65941588992	62.63	61.95	61.41
329	2015-11-12	676	621	577	67305372672	66573564672	65988118272	62.68	62.00	61.46
330	2015-11-13	677	622	578	67359965952	66623722752	66034728192	62.73	62.05	61.50
331	2015-11-14	677	622	578	67414559232	66673880832	66081338112	62.78	62.09	61.54
332	2015-11-15	678	622	578	67469233152	66724038912	66127948032	62.84	62.14	61.59
